State,Year,total_emissions_excluding_lucf,total_emissions_including_lucf,total_co2,total_ch4,total_n2o,total_f_gas,emission_by_energy,emission_by_industrial,emission_by_agriculture,emission_by_waste,emission_by_forestry,emission_by_bunker_fuel,emission_sub_electric,emission_sub_commercial,emission_sub_residential,emission_sub_industrial,emission_sub_transportation,emission_sub_fugitive,state_gdp,population,total_energy_use
Kansas,2014,120.4938814,114.0074136,68.9913556,28.8963487,20.3869525,1.4712255,69.8267395,1.1834683,32.4042662,2.8602941,-6.1708652,0.0,31.0110341,2.1809483,4.3995045,10.5805682,18.7896682,14.6586913,144131.5,2900475.0,1134923.0
Kansas,2015,115.3560833,108.6590049,63.714935,29.1724503,20.910996,1.4962096,64.538698,1.1951332,33.3607329,2.8423004,-6.5259826,0.0,26.7129533,2.4526949,3.7059971,11.028609,17.406514,14.2660928,147929.8,2909011.0,1104572.0
Kansas,2016,113.3032407,105.5129397,61.6596311,29.4463206,20.9215621,1.5041626,62.4628355,1.1372277,33.9563364,2.8260669,-7.9483748,0.0,25.1230776,2.3204431,3.3590157,11.4922658,16.9893771,13.5402586,152511.5,2910844.0,1092203.0
Kansas,2017,109.033671,101.4556072,58.4271392,29.4246718,20.2416731,1.4905793,59.064907,1.159047,33.7141119,2.6051599,-7.7520559,0.0,21.6673989,2.3354493,3.3568293,11.7888955,16.5204863,13.0910473,154456.6,2908718.0,1075137.0
Kansas,2018,113.373514,106.1664008,62.3375717,28.7435986,20.8001069,1.4922368,62.3375717,1.2329021,34.2420318,2.2490993,-7.2071132,0.0,23.1314274,2.5673898,4.211761,12.0020256,17.4868908,12.4803184,158192.7,2911359.0,1134492.0
Kentucky,1990,150.9412342,124.5636025,117.721213,24.8969481,7.4385042,2.3195608,125.9969169,2.5153204,9.9183248,8.1287034,-26.6237779,0.0,68.4419622,2.5447965,4.0680373,18.6734332,24.9842588,15.0918701,78206.0,3694048.0,36862.01713
Kentucky,1991,150.5270265,124.0996372,117.6297155,24.5050261,7.3726501,2.3461594,125.6067334,2.4955097,9.8913363,8.2254094,-26.6939581,0.0,69.6245028,2.6832351,4.365715,17.1787691,25.0557312,14.0731155,78908.0,3722328.0,37472.65328
Kentucky,1992,155.0330041,128.7836748,121.1664573,25.2339251,7.5878274,2.4007114,129.6119072,2.5045732,10.089653,8.3115941,-26.3564722,0.0,70.7002069,2.871003,4.5420772,18.1395786,26.2664457,14.6727476,83288.0,3765469.0,39032.9859
Kentucky,1993,167.5197372,138.3338115,131.6321145,26.3925069,8.1045481,2.4337738,140.6541118,2.6828506,10.5827905,8.484542,-29.4437561,0.0,79.153447,2.9320177,4.8713957,18.7891684,27.4674244,15.9045786,85810.0,3812206.0,40043.66535
Kentucky,1994,164.8106136,134.9817495,130.1230262,25.7594638,7.4148242,2.5869825,138.8825181,3.2550279,9.9241659,7.1367983,-30.2751108,0.0,77.5566733,3.0469883,4.6263261,18.6650086,27.258524,16.4291559,91063.0,3849088.0,41220.3092
Kentucky,1995,170.5007014,141.2704189,135.120858,25.4124368,7.7399023,3.090999,143.7201444,3.4022069,10.2718216,7.2113215,-29.410653,0.0,80.008418,3.0328193,4.8765535,20.048397,28.2948175,15.7262131,94259.0,3887427.0,42944.03588
Kentucky,1996,171.7777296,141.9846385,136.4937399,24.4802955,7.9643048,3.469452,144.5247148,3.6199344,10.4227902,7.2768775,-30.0342117,0.0,82.4218812,3.0977044,5.0983498,20.5224457,26.7235657,14.4682247,97781.0,3919535.0,43396.67069
Kentucky,1997,178.9412595,149.5461326,143.0046203,25.2317707,7.597984,3.7716823,149.3699603,6.214467,9.8657979,7.3160557,-29.36295,0.0,85.4440996,3.2900265,4.9003192,19.6205572,28.8105535,15.8366849,123864.0,3952747.0,43617.77178
Kentucky,1998,176.4021664,147.1134656,140.9283283,24.4750009,7.6925485,3.9053088,146.9581694,6.411893,9.8325091,7.002636,-29.3106448,0.0,85.1134546,2.7976943,4.1039403,19.0074776,28.8262983,15.5038422,127226.0,3985390.0,42566.99981
Kentucky,1999,179.5886021,150.2271605,145.1128815,23.254294,7.0645353,4.3774299,150.9419358,6.4806487,9.1301813,6.4213303,-29.3049611,0.0,87.6171739,3.3258492,4.5533166,18.9159156,29.7456069,14.8299958,131187.0,4018053.0,44757.67465
Kentucky,2000,179.5542724,149.6297594,145.4837886,22.4002881,7.1426132,4.4711659,151.1546225,6.4099892,8.9668032,6.419462,-29.9662741,0.0,89.2916039,3.0625907,4.5795406,17.9824941,29.8028843,14.3419965,128522.0,4049021.0,44537.20355
Kentucky,2001,185.0022328,155.3534379,148.8644271,24.700817,7.5223726,4.307878,154.8130623,6.1356082,9.510995,8.9028422,-29.487363,0.0,90.3258266,2.8815073,3.8827007,20.8940486,30.1339015,14.6530886,128665.0,4068132.0,45304.85827
Kentucky,2002,185.2795844,155.5855163,149.5776946,24.3073489,7.2184582,4.542061,154.7229346,6.620105,9.3954781,8.9161847,-29.5325364,0.0,90.0296184,2.9462041,3.9859228,20.3109337,31.0108917,13.9657157,132016.0,4089875.0,49119.99866
Kentucky,2003,181.3338379,152.230825,145.9307751,23.4234627,7.6510677,4.6256281,150.3426073,6.7880188,10.0565005,8.431163,-28.9520578,0.0,88.10809,2.8615837,4.2483079,19.5687692,29.6648841,12.9356155,133652.0,4117170.0,47454.735
Kentucky,2004,188.6011897,159.599258,152.6023662,23.5476615,7.676012,4.742804,156.873555,6.9771395,10.0857606,8.7204201,-28.6259963,0.0,89.9386999,2.9503846,3.9138438,21.8293982,32.0995508,12.9489709,135963.0,4146101.0,49458.45418
Kentucky,2005,189.7494651,160.8430924,154.3390952,23.4067452,7.0810223,4.8426708,158.4237993,7.0042542,9.5361158,8.9346654,-28.4811417,0.0,93.1465234,2.9427762,3.8742185,21.5845199,31.1528366,12.5554646,138772.0,4182742.0,50135.46602
Kentucky,2006,194.1808227,164.9683673,157.0720058,25.1032906,7.3891273,4.9920171,162.1879762,7.1486852,9.9757797,8.5577762,-28.7135569,0.0,96.0872203,2.3798041,3.2425381,22.7612594,30.923126,15.1061424,141782.0,4219239.0,49926.71273
Kentucky,2007,194.0215596,165.3802285,156.9123518,25.5913547,7.0134989,5.2139323,161.9398664,7.2890889,9.9814729,8.4627736,-28.0483283,0.0,95.3008434,2.4221282,3.4775442,21.766873,32.0564273,15.1790731,141240.0,4256672.0,51751.51491
Kentucky,2008,191.6433502,163.3813902,154.1022993,26.2736051,7.0533599,5.4735332,159.7298923,7.2329326,9.9735751,8.5052885,-27.6713372,0.0,95.9927711,2.4696886,3.7157954,21.0986721,29.2937195,16.349875,140681.0,4289878.0,50894.95608
Kentucky,2009,181.5298321,153.9366717,143.5230635,27.3965032,7.2953093,5.786031,151.2851643,5.9715736,10.1227557,8.3578301,-27.1758068,0.0,87.9101223,2.2765003,3.6543665,19.3975376,29.6294349,18.4329302,135180.0,4317074.0,48895.44523
Kentucky,2010,188.4455367,161.1799425,150.5805039,27.122766,6.7674827,6.1305131,157.3735874,7.2861219,9.5586122,7.9213163,-26.5941798,0.0,95.0285426,2.2866644,3.7220715,18.1275621,30.0305825,18.6459022,141977.0,4346655.0,50089.1492
Kentucky,2011,185.1620533,157.4701201,148.8543071,24.6210917,6.9106212,6.2062052,153.9408872,7.6902238,9.577463,7.7315521,-27.1879223,0.0,94.4602912,2.2331537,3.5055312,17.4676307,29.4417929,15.8888764,144779.0,4366814.0,48165.86707
